hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
-32768,-16193,32767,10,-5511,10141,32767,7
-32768,-16170,32767,11,-5512,10122,32767,10
-32768,-16109,32767,9,-5502,10101,32767,8
-32768,-16067,32767,8,-5492,10100,32767,8
-32768,-16025,32767,10,-5468,10078,32767,9
-32768,-15980,32767,8,-5464,10060,32767,11
-32768,-15962,32767,8,-5474,10058,32767,11
-32768,-15946,32767,9,-5478,10082,32767,10
-32768,-15857,32767,9,-5466,10048,32767,10
-32768,-15493,32767,6,-5333,9848,32767,9
-32768,-14339,32767,9,-4426,8053,32767,9
-32768,-13223,32767,11,-2863,5689,32767,10
-32768,-12347,32767,8,-718,3365,32767,9
-32768,-11628,32767,7,2637,-2149,32767,8
-32768,-10741,32767,9,4733,-9917,32767,10
-32768,-10086,32767,8,4954,-18798,32767,9
-32768,-8853,32767,7,3347,-27074,26801,9
-32768,-7131,32767,7,246,-31703,14611,8
-32768,-5396,32767,9,-3699,-32768,-411,9
-32768,-3312,32767,8,-5325,-32768,-14016,9
-32768,-3742,32767,9,-5015,-32768,-12995,7
-32768,-5038,32767,8,-2888,-31783,-19089,9
-32768,-5891,32767,8,5921,-24660,-27735,9
-32768,-8089,32767,9,18863,-11989,-32768,9
-32768,-10740,32767,7,30898,-2271,-32768,7
-32768,-12543,32767,9,32767,5334,-32768,10
-32768,-14335,32767,8,32767,4759,-32768,8
-32768,-15510,32767,9,32767,2791,-32768,9
-32768,-17113,32767,7,32767,2453,-31355,8
-29778,-17352,32767,8,32767,1858,-26449,8
-9616,-8242,32767,8,32767,993,-20853,9
9964,9329,24811,12,32734,144,-14330,9
17975,29899,9049,8,31824,-711,-8691,7
11273,32767,-5965,7,31150,-1298,-6158,9
7278,32767,-9719,8,30674,-1581,-5624,8
6972,32767,-10175,8,30660,-1561,-5669,9
6854,32767,-10367,8,30674,-1551,-5652,9
6751,32767,-10459,7,30700,-1551,-5652,10
6579,32767,-10748,8,30706,-1541,-5675,9
5960,32767,-11673,8,30716,-1539,-5679,9
5217,32767,-12823,9,30692,-1524,-5690,7
4514,32767,-13741,8,30714,-1533,-5679,9
4145,32767,-14140,8,30744,-1537,-5681,10
3929,32767,-14456,9,30972,-1527,-5698,10
3841,32767,-14570,9,30716,-1519,-5692,9
3821,32767,-14590,9,30744,-1531,-5694,11
3814,32767,-14592,10,30718,-1535,-5697,9
3817,32767,-14576,9,30760,-1525,-5695,9
3815,32767,-14575,8,30733,-1526,-5690,11
3818,32767,-14589,12,30737,-1521,-5699,10
3819,32767,-14595,8,30731,-1533,-5700,9
3815,32767,-14578,9,30741,-1535,-5687,8
3836,32767,-14519,6,30735,-1533,-5688,9
3920,32767,-14425,8,30745,-1539,-5698,9
4649,32767,-13184,7,30717,-1523,-5697,9
7106,32767,-8891,8,30639,-1579,-5609,8
7931,32767,-8596,9,30643,-1589,-5606,11
8743,32767,-7278,10,30649,-1563,-5634,11
11677,32767,-2381,8,30691,-1569,-5644,10
15780,31757,6454,9,30907,-1363,-6226,9
17528,22630,19139,7,31699,-730,-9594,9
3202,-495,32550,9,32659,162,-14746,7
-19752,-13895,32767,8,32767,1354,-23794,9
-32768,-15125,32767,8,32767,2539,-32441,9
-32768,-15280,32767,9,32767,2785,-32768,10
-32768,-14833,32767,10,32767,3563,-32768,9
-32768,-13715,32767,10,32767,4661,-32768,9
-32768,-12207,32767,9,32767,5388,-32768,10
-32768,-10825,32767,9,32767,258,-32768,10
-32768,-9596,32767,7,24943,-7161,-32768,9
-32768,-7977,32767,9,14474,-15909,-32768,7
-32768,-6689,32767,9,6250,-24159,-27037,7
-32768,-5090,32767,8,-331,-30963,-18983,9
-32768,-3643,32767,8,-5026,-32768,-11401,10
-32768,-3588,32767,8,-5228,-32768,-11583,10
-32768,-3596,32767,8,-5341,-32768,-10457,9
-32768,-4057,32767,10,-5213,-32768,-6255,9
-32768,-4781,32767,9,-4031,-32768,-170,11
-32768,-5453,32767,10,-2583,-32768,5625,9
-32768,-6080,32767,7,-1243,-32768,10645,10
-32768,-6671,32767,8,-411,-32253,14213,10
-32768,-7061,32767,8,578,-31345,17488,9
-32768,-7213,32767,9,943,-30918,18575,9
-32768,-7225,32767,7,1031,-30842,18773,10
-32768,-7235,32767,8,1021,-30850,18791,11
-32768,-7213,32767,8,991,-30930,18641,9
-32768,-6911,32767,8,545,-31287,17102,10
-32768,-5986,32767,9,-529,-32427,11464,10
-32768,-4444,32767,9,-3366,-32768,-158,10
-32768,-3464,32767,9,-5392,-32768,-9923,9
-32768,-3910,32767,10,-4598,-32545,-15153,10
-32768,-6164,32767,9,5801,-24589,-27829,8
-32768,-9588,32767,8,25024,-6906,-32768,10
-32768,-12291,32767,10,32767,5326,-32768,10
-32768,-15215,32767,9,32767,3945,-32768,11
-32768,-17118,32767,11,32767,2532,-32178,11
-20321,-11577,32767,10,32767,1550,-24935,10
4418,2119,29047,9,32767,320,-15692,9
17298,30874,6856,7,31550,-910,-7642,9
7276,32767,-9987,9,30633,-1573,-5639,9
3697,32767,-15931,9,30867,-1351,-6082,9
-1851,32767,-22509,9,31031,-1256,-6394,10
-7703,32767,-30029,9,31431,-914,-8120,9
-11570,31803,-32768,7,32083,-381,-11302,10
-15730,24717,-32768,9,32665,172,-15615,9
-16424,17678,-32768,8,32767,755,-19703,10
-15409,11723,-32768,7,32767,1189,-22549,9
-11023,6555,-32768,7,32767,1522,-24841,10
-4646,2237,-32768,8,32767,2105,-28985,10
-1966,-471,-32768,10,32767,2505,-31914,10
-1921,-489,-32768,7,32767,2535,-32021,8
-1856,-569,-32768,5,32767,2545,-32187,9
-1835,-585,-32768,8,32767,2306,-32195,11
-1794,-643,-32768,7,32767,2815,-32183,10
-1685,-711,-32768,7,32767,2571,-32207,9
-1450,-948,-32768,8,32767,2661,-32768,8
-1206,-1164,-32768,8,32767,2923,-32768,7
130,-2213,-32768,7,32767,4235,-32768,9
3389,-4118,-32768,8,32767,5529,-32768,9
8513,-5490,-32768,8,31223,-2344,-32768,9
15061,-6027,-32768,8,19521,-14031,-32768,11
21005,-5780,-24518,10,1345,-29540,-18702,8
22732,-5584,-21687,8,-5308,-32768,-10344,8
21833,-5712,-24044,8,-5335,-32768,-4783,11
18778,-5953,-28952,10,-2753,-32768,6414,9
14351,-5947,-32768,7,1045,-30752,20463,10
10326,-5643,-32768,8,4170,-23997,32198,11
6167,-4934,-32768,9,5144,-12598,32767,9
2312,-3479,-32768,8,1590,1053,32767,9
-65,-1777,-32768,8,-4399,8319,32767,10
-794,-1505,-32768,9,-5961,10844,32767,9
-820,-1441,-32768,9,-5957,10847,32767,11
-878,-1403,-32768,8,-5963,10884,32767,8
-970,-1363,-32768,10,-5958,10856,32767,11
-1042,-1288,-32768,9,-5940,10838,32767,8
-1174,-1186,-32768,10,-5971,10857,32767,12
-1627,-814,-32768,9,-5960,10820,32767,9
-1937,-527,-32768,9,-5936,10790,32767,10
-2012,-477,-32768,9,-5932,10798,32767,9
-2079,-443,-32768,8,-5934,10814,32767,9
-2132,-347,-32768,7,-5958,10810,32767,9
-2351,-183,-32768,7,-5926,10808,32767,11
-2739,276,-32768,9,-5940,10806,32767,9
-3469,1241,-32768,7,-5924,10800,32767,11
-4652,2367,-32768,8,-6091,11040,32767,9
-6286,3714,-32768,7,-6487,11601,32767,10
-8229,4879,-32768,7,-6876,12176,32767,9
-10032,6006,-32768,7,-7183,12597,32767,11
-10739,6310,-32768,8,-7301,12821,32767,10
-10372,6220,-32768,8,-7396,12905,32767,8
-9810,5779,-32768,9,-7405,12929,32767,11
-4607,1217,-32768,7,-6069,10920,32767,11
-1030,-1402,-32768,9,-5396,9904,32767,10
2915,-4046,-32768,9,-4286,7574,32767,9
10707,-5876,-32768,9,2999,-4900,32767,10
17681,-5792,-27037,9,3598,-26729,25472,11
22044,-5299,-17796,10,-2888,-32768,107,8
26645,-4689,-12164,9,-3687,-32307,-15950,10
22415,-5406,-20327,10,12308,-17963,-32204,10
10005,-5612,-32768,8,32767,3022,-32768,7
566,-2103,-32768,8,32767,4570,-32768,8
-2614,96,-32768,9,32767,1536,-24204,9
-2624,100,-32768,9,32767,1593,-24780,8
-2640,118,-32768,8,32767,1602,-24796,9
-2660,154,-32768,9,32767,1610,-24872,7
-2663,160,-32768,10,32767,1622,-25026,11
-2660,156,-32768,6,32767,1642,-25211,8
-2648,152,-32768,9,32767,1670,-25293,11
-2666,172,-32768,8,32767,1692,-25413,9
-2692,192,-32768,9,32767,1703,-25487,11
-2696,222,-32768,8,32767,1725,-25585,10
-2752,282,-32768,8,32767,1740,-25721,8
-3000,542,-32768,10,32767,1784,-25903,10
-3295,913,-32768,7,32767,1825,-26235,10
-3701,1374,-32768,9,32767,1841,-26456,9
-4254,1978,-32768,9,32767,1877,-26793,11
-5059,2793,-32768,9,32767,1889,-27466,9
-7927,4810,-32768,7,32767,1800,-26505,9
-13234,8577,-32768,8,32767,1380,-23408,9
-16194,17008,-32768,9,32767,951,-20603,10
-15323,25824,-32768,8,32767,348,-16056,8
-8961,32767,-29873,8,32167,-345,-10964,10
-2672,32767,-20336,7,31469,-1028,-7135,9
8048,32767,-7921,8,30680,-1485,-5775,9
12993,32767,609,9,31086,-1207,-6475,11
17863,21648,18688,10,31890,-393,-10900,11
-5099,-6485,32767,7,32767,540,-18947,10
-32768,-15589,32767,9,32767,2153,-29387,10
-32768,-14508,32767,8,32767,3222,-32768,12
-32768,-13671,32767,9,32767,5060,-32768,10
-32768,-12427,32767,9,32767,5306,-32768,10
-32768,-11396,32767,7,32767,1449,-32768,8
-32768,-10328,32767,9,28573,-4296,-32768,11
-32768,-9385,32767,10,24733,-7246,-32768,8
-32768,-8488,32767,8,18057,-12660,-32768,10
-32768,-8015,32767,10,12695,-17691,-31549,8
-32768,-7536,32767,9,8471,-21580,-29240,11
-32768,-6951,32767,8,5436,-25166,-26319,9
-32768,-6484,32767,7,2704,-28119,-23482,10
-32768,-5895,32767,8,520,-30098,-20943,9
-32768,-5311,32767,7,-2176,-31718,-17458,9
-32768,-4732,32767,10,-4644,-32580,-13434,9
-32768,-4573,32767,8,-5212,-32768,-11705,10
-32768,-4567,32767,9,-5246,-32768,-11596,8
-32768,-4573,32767,9,-5242,-32768,-11504,10
-32768,-4975,32767,9,-5393,-32768,-8208,8
-32768,-5658,32767,7,-4676,-32768,-3111,10
-32768,-6461,32767,9,-3269,-32768,3748,10
-32768,-7114,32767,9,-1659,-32768,9916,9
-32768,-7579,32767,9,126,-31531,16598,11
-32768,-8314,32767,8,1952,-29509,23645,9
-32768,-9512,32767,10,3655,-26188,30047,11
-32768,-10967,32767,10,5049,-18064,32767,12
-32768,-12445,32767,11,4767,-9136,32767,10
-32768,-14018,32767,9,1147,1731,32767,10
-32768,-15262,32767,8,-3856,8207,32767,11
-32768,-15587,32767,8,-6414,11601,32767,9
-32768,-15862,32767,10,-6424,11581,32767,10
-32768,-15740,32767,9,-6334,11463,32767,9
-32768,-15801,32767,8,-6286,11390,32767,10
-32768,-15831,32767,7,-6280,11358,32767,12
-32768,-15850,32767,9,-6284,11379,32767,8
-32768,-15872,32767,9,-6273,11393,32767,10
-32768,-15866,32767,8,-6283,11381,32767,9
-32768,-15874,32767,8,-6301,11391,32767,11
-32768,-15910,32767,8,-6301,11393,32767,8
-32768,-15915,32767,8,-6285,11399,32767,10
-32768,-15935,32767,10,-6289,11391,32767,9
-32768,-15929,32767,9,-6279,11379,32767,9
-32768,-15961,32767,10,-6287,11355,32767,10
-32768,-15973,32767,10,-6279,11389,32767,10
-32768,-15959,32767,8,-6245,11323,32767,9
-32768,-15947,32767,9,-6229,11284,32767,10
-32768,-15893,32767,7,-6207,11274,32767,10
-32768,-15751,32767,7,-5519,9911,32767,8
-32768,-13522,32767,7,1293,-2090,32767,9
-32768,-10274,32767,8,4430,-23438,27629,11
-32768,-5965,32767,10,-3982,-32768,-2784,11
-32768,-7488,32767,9,4320,-26320,-26563,9
-32768,-10168,32767,9,31621,-1359,-32768,9
-32768,-14552,32767,9,32767,2960,-32768,9
-32768,-16943,32767,7,32767,2369,-30822,9
-16300,-11776,32767,9,32767,1041,-21193,9
11193,11355,23457,8,32767,282,-14556,9
16970,31235,6405,8,31902,-657,-8209,9
10015,32767,-7539,9,30926,-1397,-5648,9
8010,32767,-8488,9,30628,-1603,-5595,8
7968,32767,-8504,6,30622,-1589,-5593,9
7990,32767,-8524,10,30626,-1599,-5598,10
7996,32767,-8484,8,30634,-1607,-5599,8
8026,32767,-8447,9,30616,-1605,-5597,10
8098,32767,-8292,9,30652,-1609,-5588,11
8258,32767,-8114,9,30643,-1605,-5591,9
8596,32767,-7527,9,30643,-1587,-5605,9
9198,32767,-6524,7,30675,-1565,-5380,10
9753,32767,-5749,8,30683,-1543,-5673,8
10045,32767,-5332,10,30699,-1551,-5677,10
10263,32767,-4943,9,30711,-1551,-5670,10
10668,32767,-4313,8,30693,-1533,-5681,11
11637,32767,-2705,9,30675,-1285,-5685,9
12661,32767,-720,9,30709,-1551,-5688,8
14010,32767,1471,7,30675,-1549,-5682,8
15404,32657,4115,6,30799,-1455,-5822,9
16815,31195,7558,8,31036,-1271,-6316,9
17987,29047,11818,7,31334,-1034,-7240,10
18031,25177,15081,8,31592,-772,-8514,9
16072,18431,21108,8,32059,-389,-10871,11
7825,6189,27919,8,32485,66,-13894,8
-2854,-4888,32767,7,32767,656,-18991,10
-19183,-14154,32767,9,32767,1105,-21887,9
-29653,-17415,32767,9,32767,1623,-25500,12
-32768,-17187,32767,7,32767,2049,-28609,9
-32768,-15473,32767,11,32767,2447,-31602,9
-32768,-15316,32767,9,32767,2589,-32439,8
-32768,-15296,32767,9,32767,2655,-32768,8
-32768,-15292,32767,7,32767,2721,-32768,8
-32768,-12872,32767,9,32767,2912,-32768,10
-32768,-11552,32767,8,32767,4809,-32768,8
-32768,-9319,32767,8,32767,3235,-32768,11
-32768,-7260,32767,9,18681,-12612,-32768,9
-32768,-4946,32767,10,-369,-31534,-16870,10
-32768,-4011,32767,7,-5184,-32768,-11627,8
-32768,-4793,32767,11,-5020,-32768,-3218,10
-32768,-6506,32767,9,-2392,-32768,7004,8
-32768,-8489,32767,8,1674,-29882,22156,9
-32768,-9992,32767,9,4196,-23856,31770,8
-32768,-10831,32767,9,5069,-13503,32767,9
-32768,-11858,32767,8,3240,-1625,32767,11
-32768,-12616,32767,11,-401,3859,32767,11
-32768,-13083,32767,10,-3865,7808,32767,7
-32768,-13723,32767,9,-5576,10375,32767,11
-32768,-13775,32767,8,-6101,11128,32767,9
-32768,-13798,32767,8,-6107,11118,32767,9
-32768,-13797,32767,7,-6111,11146,32767,8
-32768,-13798,32767,9,-6099,11148,32767,11
-32768,-13789,32767,9,-6107,11136,32767,9
-32768,-13792,32767,10,-6111,11138,32767,9
-32768,-13800,32767,9,-6113,11118,32767,10
-32768,-13799,32767,9,-6105,11136,32767,8
-32768,-13796,32767,10,-6105,11126,32767,8
-32768,-13794,32767,9,-6117,11154,32767,10
-32768,-13796,32767,10,-6119,11138,32767,9
-32768,-13795,32767,9,-6123,11158,32767,11
-32768,-13791,32767,9,-6107,11128,32767,10
-32768,-13785,32767,9,-6115,11124,32767,10
-32768,-13804,32767,10,-6113,11118,32767,10
-32768,-13788,32767,9,-6119,11120,32767,11
-32768,-13773,32767,8,-6109,11142,32767,9
-32768,-13747,32767,9,-6099,11148,32767,10
-32768,-13469,32767,8,-5472,10058,32767,10
-32768,-12946,32767,9,-3707,6821,32767,11
-32768,-11945,32767,10,2221,-519,32767,9
-32768,-9870,32767,7,4751,-20982,32580,9
-32768,-6657,32767,10,1720,-31093,16822,7
-32768,-3261,32767,9,-5335,-32768,-13245,9
-32768,-5774,32767,8,-1515,-31108,-22930,10
-32768,-9386,32767,8,23661,-7751,-32768,8
-32768,-13370,32767,8,32767,5256,-32768,11
-32768,-15623,32767,9,32767,2486,-32174,10
-32768,-17580,32767,8,32767,1646,-25620,8
-7655,-6916,32767,10,32767,827,-19585,8
14309,16285,20761,8,32543,-133,-12403,8
17891,30471,7879,8,31610,-862,-7518,8
11060,32767,-6110,9,30786,-1533,-5572,8
8111,32767,-8312,9,30571,-1665,-5543,10
8094,32767,-8335,7,30544,-1667,-5544,10
8057,32767,-8383,11,30547,-1667,-5547,10
8020,32767,-8436,8,30552,-1665,-5526,9
8010,32767,-8451,8,30564,-1654,-5545,11
8020,32767,-8472,8,30566,-1670,-5539,11
8052,32767,-8398,7,30542,-1663,-5530,9
8110,32767,-8324,10,30550,-1669,-5541,10
8144,32767,-8284,8,30538,-1661,-5539,9
8180,32767,-8209,9,30574,-1659,-5531,9
8210,32767,-8198,9,30554,-1666,-5538,9
8233,32767,-8148,7,30556,-1655,-5545,8
8266,32767,-8088,10,30554,-1674,-5534,10
8548,32767,-7613,9,30552,-1653,-5557,9
9739,32767,-5665,7,30643,-1607,-5601,11
11311,32767,-2824,10,30627,-1599,-5613,10
13352,32767,858,9,30621,-1597,-5615,9
15693,32368,5618,9,30833,-1439,-5950,10
17460,30479,9060,10,31216,-1140,-7019,9
17917,24188,15962,11,31737,-722,-9069,9
12967,11037,24689,8,32335,-175,-12279,7
849,-2554,32767,8,32767,540,-17551,7
-22917,-15379,32767,7,32767,1211,-22679,7
-32768,-16619,32767,10,32767,2165,-29444,9
-32768,-15410,32767,9,32767,2631,-32768,8
-32768,-15378,32767,9,32767,2700,-32768,10
-32768,-15286,32767,8,32767,2882,-32768,10
-32768,-14677,32767,9,32767,3851,-32768,10
-32768,-13357,32767,8,32767,5316,-32768,8
-32768,-11436,32767,9,32767,5334,-32768,9
-32768,-8714,32767,11,32511,-584,-32768,10
-32768,-7378,32767,9,19283,-11818,-32768,9
-32768,-5550,32767,9,5865,-26335,-24836,10
-32768,-3750,32767,9,-4865,-32768,-11384,10
-32768,-3637,32767,10,-5219,-32768,-11730,9
-32768,-3691,32767,8,-5292,-32768,-10795,8
-32768,-4553,32767,7,-5003,-32768,-4730,9
-32768,-5856,32767,8,-2920,-32768,4518,9
-32768,-6423,32767,8,-778,-32532,12511,8
-32768,-7394,32767,8,1162,-30613,19755,11
-32768,-8195,32767,7,2956,-28109,26158,8
-32768,-8992,32767,9,3837,-25060,30402,10
-32768,-9613,32767,9,4658,-20671,32767,7
-32768,-10101,32767,10,5064,-17838,32767,10
-32768,-10523,32767,9,5090,-14076,32767,10
-32768,-10815,32767,8,4892,-10775,32767,9
-32768,-10943,32767,9,4671,-8717,32767,10
-32768,-11049,32767,8,4534,-7699,32767,8
-32768,-11121,32767,11,4441,-7014,32767,8
-32768,-11141,32767,9,4367,-6796,32767,10
-32768,-11145,32767,11,4378,-6726,32767,12
-32768,-11145,32767,9,4381,-6756,32767,8
-32768,-11149,32767,11,4358,-6720,32767,12
-32768,-11154,32767,7,4369,-6751,32767,11
-32768,-11147,32767,11,4376,-6765,32767,9
-32768,-11153,32767,8,4380,-6753,32767,10
-32768,-11149,32767,8,4382,-6729,32767,9
-32768,-11163,32767,9,4380,-6751,32767,10
-32768,-11153,32767,8,4379,-6756,32767,9
-32768,-11157,32767,9,4383,-6794,32767,10
-32768,-11127,32767,11,4403,-6862,32767,12
-32768,-11135,32767,10,4403,-6850,32767,11
-32768,-11055,32767,10,4403,-6854,32767,11
-32768,-10747,32767,9,4587,-8244,32767,11
-32768,-9842,32767,7,5130,-16538,32767,10
-32768,-8780,32767,9,4100,-24646,30080,9
-32768,-6543,32767,8,351,-31716,14548,9
-32768,-3763,32767,10,-4977,-32768,-10136,8
-32768,-4652,32767,9,-1773,-30236,-21777,9
-32768,-7817,32767,8,19939,-7689,-32768,10
-32768,-13364,32767,7,32767,5533,-32768,9
-32768,-15970,32767,8,32767,2345,-30266,9
-26120,-16507,32767,6,32767,1361,-23403,8
6935,5899,26976,8,32758,176,-14453,9
16502,32065,4856,11,31556,-902,-7705,9
8306,32767,-8592,9,30567,-1669,-5520,9
7853,32767,-8695,9,30547,-1679,-5529,11
7859,32767,-8708,10,30539,-1692,-5531,11
7823,32767,-8730,9,30518,-1687,-5525,8
7781,32767,-8850,9,30528,-1683,-5517,10
7697,32767,-8929,8,30514,-1677,-5535,8
7718,32767,-8923,10,30520,-1669,-5520,9
7770,32767,-8823,8,30530,-1690,-5512,10
7804,32767,-8765,8,30510,-1677,-5523,9
7841,32767,-8734,10,30506,-1681,-5523,9
7856,32767,-8696,9,30542,-1674,-5522,10
7875,32767,-8698,10,30512,-1681,-5520,8
7882,32767,-8646,8,30524,-1685,-5519,9
7882,32767,-8634,8,30518,-1681,-5507,9
7897,32767,-8629,8,30532,-1686,-5522,10
7910,32767,-8629,9,30522,-1682,-5524,9
7922,32767,-8583,9,30498,-1679,-5507,7
7950,32767,-8549,9,30540,-1682,-5526,11
7983,32767,-8502,9,30536,-1675,-5525,9
7996,32767,-8476,9,30500,-1681,-5517,9
8048,32767,-8417,8,30520,-1673,-5532,10
8081,32767,-8335,7,30520,-1671,-5530,9
8366,32767,-7929,11,30540,-1651,-5543,8
9266,32767,-6478,8,30561,-1640,-5560,8
10820,32767,-3985,9,30586,-1615,-5570,8
12879,32767,74,8,30650,-1579,-5638,8
14998,32635,3496,9,31027,-1273,-6318,12
17321,30424,8717,9,31708,-886,-7928,10
17962,27929,12300,8,32706,422,-16934,10
17976,27448,12700,8,32767,2990,-32768,11
17918,28567,11044,9,32767,4697,-32768,11
17065,30626,7661,10,32767,5160,-32768,8
14438,32547,2025,8,25276,-7596,-32768,12
4691,32767,-13124,9,534,-31511,16001,11
9742,32767,-5968,9,-55,-30544,-18642,11
8751,32767,-7326,9,-3461,-31987,-15915,8
8348,32767,-7812,10,-5157,-32768,-12472,8
8332,32767,-7830,9,-4917,-32768,-12745,10
8317,32767,-7827,7,-4935,-32768,-12715,8
8324,32767,-7814,8,-4935,-32758,-12740,9
8330,32767,-7837,9,-4927,-32767,-12718,8
8333,32767,-7828,9,-4932,-32767,-12698,12
8334,32767,-7831,9,-4940,-32768,-12706,9
8345,32767,-7835,9,-4932,-32768,-12701,9
8326,32767,-7826,8,-4934,-32768,-12715,10
8342,32767,-7834,10,-4938,-32765,-12683,11
8332,32767,-7819,9,-4928,-32760,-12677,10
8330,32767,-7827,10,-4933,-32768,-12692,10
8334,32767,-7820,9,-4929,-32768,-12675,9
8330,32767,-7818,9,-4937,-32764,-12697,8
8333,32767,-7859,8,-4931,-32768,-12680,9
8330,32767,-7850,9,-4935,-32750,-12708,10
8329,32767,-7834,8,-4931,-32740,-12665,8
8334,32767,-7828,9,-4938,-32768,-12674,11
8335,32767,-7812,7,-4951,-32763,-12584,9
8431,32767,-7627,8,-4993,-32768,-12429,7
8584,32767,-7395,9,-5092,-32768,-11785,9
8726,32767,-7144,9,-5260,-32768,-10541,10
8839,32767,-7028,9,-5406,-32768,-8043,11
8810,32767,-7429,10,-3634,-32768,4876,11
8005,32767,-8685,8,520,-30477,20047,7
6534,32767,-11541,6,4185,-23792,32767,11
3358,32767,-15873,8,4752,-9039,32767,9
-2284,32767,-23541,7,2581,-551,32767,9
-9091,32189,-32768,9,973,1723,32767,11
-16228,21362,-32768,7,883,1821,32767,11
-6940,3729,-32768,7,715,2041,32767,9
2615,-4120,-32768,7,3909,-4940,32767,9
14166,-5856,-30192,7,3679,-26506,28367,9
22870,-5356,-18317,8,-4097,-32768,-2252,10
24937,-5123,-16330,9,4485,-26494,-25631,8
17703,-5930,-31760,8,25710,-4070,-32768,10
5599,-4813,-32768,8,32767,4042,-32768,9
-1547,-766,-32768,9,32767,1740,-26436,9
-1567,-737,-32768,8,32767,1972,-28177,9
-1586,-707,-32768,7,32767,2011,-28509,8
-1631,-671,-32768,8,32767,2045,-28816,9
-1654,-639,-32768,6,32767,2119,-29336,10
-1681,-630,-32768,10,32767,2177,-29721,9
-1711,-611,-32768,9,32767,2235,-30413,9
-1809,-525,-32768,8,32767,2243,-30431,9
-1943,-397,-32768,8,32767,2269,-30423,8
-2135,-229,-32768,8,32767,2220,-30081,7
-2332,-7,-32768,9,32767,2211,-29884,9
-2503,194,-32768,11,32767,2222,-29859,10
-2556,232,-32768,8,32767,2230,-29963,7
-2483,158,-32768,7,32767,2261,-30259,8
-2844,574,-32768,7,32767,2976,-32768,10
-5564,3305,-32768,6,32767,4304,-32768,8
-11624,7300,-32768,9,32767,5568,-32768,8
-15956,15262,-32768,8,32767,500,-32768,8
-16002,24416,-32768,8,24502,-7676,-32768,9
17663,27772,19206,9,-5064,-32768,-2285,10
16532,31452,2828,8,-5301,-32768,-12706,8
4651,32767,-9852,6,-4652,-32768,-12754,10
6294,32767,-13655,7,-4985,-32768,-12719,9
8294,32767,-8710,9,-5051,-32768,-12131,8
8208,32767,-7992,10,-5061,-32768,-12305,11
8220,32767,-7960,9,-5028,-32768,-12340,9
8204,32767,-7939,8,-5034,-32768,-12393,8
8222,32767,-8187,9,-5004,-32768,-12464,9
8214,32767,-7941,10,-4990,-32768,-12503,9
8222,32767,-7950,8,-4972,-32768,-12504,9
8207,32767,-7960,6,-4978,-32768,-12525,8
8217,32767,-8190,7,-4966,-32768,-12549,9
8217,32767,-7939,9,-4970,-32768,-12542,9
8219,32767,-7930,7,-4952,-32768,-12563,9
8227,32767,-7957,8,-4964,-32768,-12598,11
8223,32767,-7937,7,-4966,-32768,-12575,9
8215,32767,-7932,8,-4940,-32768,-12582,9
8211,32767,-7934,9,-4964,-32768,-12586,8
8207,32767,-7932,8,-4958,-32768,-12596,11
8192,32767,-7946,10,-4954,-32768,-12577,8
8212,32767,-7943,8,-4952,-32768,-12599,10
8210,32767,-7951,8,-4968,-32768,-12594,9
8214,32767,-7939,8,-4952,-32768,-12607,10
8210,32767,-7938,7,-4954,-32768,-12600,10
8217,32767,-7956,8,-4958,-32768,-12599,9
8222,32767,-7941,11,-4952,-32768,-12569,9
8219,32767,-7935,10,-4966,-32768,-12593,11
8219,32767,-7926,8,-4948,-32764,-12603,10
8269,32767,-7842,10,-4958,-32754,-12614,10
9252,32767,-6085,10,-5026,-32768,-11798,9
9094,32767,-6884,8,-5248,-32768,-10489,8
7488,32767,-9470,9,-5327,-32768,-5283,10
3586,32767,-16372,9,-1865,-32768,11725,10
-2217,32767,-23223,8,1958,-29431,24759,8
-11869,30891,-32768,8,3682,-26113,29555,12
-15974,14691,-32768,7,4402,-22863,32767,11
3116,-4412,-32768,7,4540,-22213,32767,10
