hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
3767,-24750,-2444,22,-12155,-28298,-21218,35
3760,-24744,-2429,26,-12145,-28262,-21234,32
3765,-24784,-2416,24,-12153,-28276,-21229,33
3761,-24768,-2434,24,-12155,-28284,-21222,34
3757,-24756,-2470,24,-12159,-28288,-21223,33
3756,-24768,-2428,26,-12155,-28294,-21222,34
3749,-24758,-2427,25,-12162,-28300,-21246,33
3755,-24758,-2423,25,-12155,-28314,-21213,34
3751,-24748,-2442,25,-12155,-28064,-21226,32
3765,-24727,-2452,22,-12153,-28301,-21221,34
3750,-24760,-2450,23,-12162,-28279,-21237,34
3749,-24768,-2441,24,-12153,-28309,-21228,33
3758,-24736,-2423,23,-12147,-28287,-21232,35
3752,-24750,-2418,23,-12143,-28095,-21223,33
3772,-24766,-2433,24,-12157,-28072,-21227,33
3755,-24738,-2420,26,-12153,-28278,-21224,32
3761,-24748,-2424,25,-12153,-28309,-21231,34
3766,-24760,-2441,23,-12155,-28096,-21231,33
3767,-24764,-2418,24,-12133,-28282,-21225,33
3751,-24758,-2450,24,-12157,-28258,-21205,32
3766,-24754,-2444,23,-12139,-28299,-21220,34
3767,-24766,-2425,26,-12162,-28114,-21217,33
3760,-24754,-2455,22,-12157,-28315,-21245,34
3754,-24752,-2430,24,-12172,-28100,-21226,34
3746,-24748,-2399,22,-12159,-28111,-21229,32
3752,-24772,-2433,27,-12159,-28303,-21225,33
3753,-24762,-2460,25,-12157,-28306,-21224,32
3741,-24750,-2433,24,-12145,-28274,-21209,33
3753,-24748,-2446,25,-12153,-28297,-21244,33
3753,-24764,-2477,24,-12151,-28311,-21215,31
3743,-24744,-2444,23,-12153,-27918,-21243,35
3736,-24764,-2424,25,-12155,-28292,-21225,34
3749,-24738,-2438,23,-12159,-28283,-21225,31
3771,-24780,-2432,25,-12149,-28288,-21229,33
3761,-24746,-2448,22,-12163,-28306,-21232,33
3749,-24744,-2455,23,-12153,-28308,-21232,33
3749,-24742,-2438,24,-12172,-28312,-21215,34
3753,-24756,-2430,24,-12161,-28298,-21219,32
3755,-24730,-2442,24,-12159,-28300,-21236,32
3770,-24762,-2435,25,-12157,-28277,-21226,35
3754,-24742,-2444,26,-12159,-28305,-21242,33
3763,-24750,-2436,24,-12145,-28295,-21216,33
3752,-24744,-2438,25,-12153,-28095,-21237,32
3765,-24758,-2452,23,-12165,-28093,-21209,33
3755,-24752,-2457,24,-12145,-28276,-21221,33
3755,-24764,-2439,25,-12143,-28274,-21219,31
3756,-24734,-2447,23,-12172,-28320,-21221,33
3756,-24738,-2422,23,-12163,-28292,-21220,32
3747,-24762,-2434,25,-12159,-28278,-21226,32
3763,-24756,-2422,24,-12170,-28301,-21208,33
3758,-24736,-2431,24,-12149,-28052,-21235,33
3751,-24774,-2437,24,-12161,-28290,-21233,33
3754,-24746,-2407,24,-12155,-28105,-21208,32
3769,-24750,-2429,24,-12145,-28302,-21204,33
3758,-24750,-2446,23,-12151,-28286,-21488,34
3763,-24750,-2425,24,-12145,-28288,-21225,32
3751,-24742,-2435,26,-12149,-28308,-21242,32
3752,-24752,-2424,23,-12157,-28301,-21238,34
3764,-24744,-2433,22,-12174,-28315,-21493,34
3751,-24750,-2438,25,-12155,-28287,-21239,33
3762,-24748,-2438,25,-12168,-28327,-21237,33
3772,-24746,-2447,25,-12155,-28301,-20999,33
3758,-24744,-2438,23,-12157,-28307,-21245,33
3763,-24760,-2441,25,-12151,-28300,-21245,33
3766,-24754,-2438,23,-12159,-28320,-21239,35
3754,-24746,-2442,23,-12163,-28296,-21244,34
3766,-24746,-2455,23,-12159,-28290,-21245,32
3757,-24768,-2434,25,-12155,-28294,-21238,32
3762,-24746,-2445,24,-12170,-28299,-21226,34
3764,-24758,-2416,23,-12155,-28301,-21244,34
3748,-24732,-2437,24,-12163,-28306,-21235,33
3760,-24780,-2435,24,-12157,-28298,-21230,34
3765,-24754,-2416,24,-12149,-28304,-21240,33
3759,-24758,-2442,25,-12157,-28302,-21228,32
3744,-24762,-2429,25,-12157,-28084,-21233,32
3752,-24752,-2438,23,-12163,-28296,-21237,32
3746,-24738,-2427,23,-12161,-28302,-21250,33
3758,-24740,-2448,23,-12161,-28279,-21245,31
3762,-24750,-2426,22,-12157,-28291,-21242,32
3749,-24738,-2431,24,-12159,-28280,-21232,31
3747,-24758,-2446,24,-12153,-28300,-21223,33
3763,-24756,-2433,22,-12162,-28386,-21259,33
3749,-24764,-2443,25,-12162,-28293,-20997,33
3755,-24744,-2434,23,-12168,-28304,-21255,34
3751,-24758,-2457,25,-12141,-28290,-21243,32
3769,-24746,-2435,25,-12143,-28265,-21228,33
3779,-24754,-2444,23,-12155,-28111,-21224,33
3751,-24740,-2444,25,-12163,-28310,-21240,32
3744,-24748,-2435,25,-12151,-28282,-21211,33
3765,-24766,-2418,25,-12166,-28283,-21223,33
3769,-24760,-2435,23,-12149,-28286,-21221,33
3771,-24736,-2433,24,-12143,-28099,-21232,32
3787,-24750,-2417,24,-12147,-28264,-21221,31
3761,-24717,-2422,24,-12147,-28296,-21221,33
3782,-24748,-2423,23,-12159,-28097,-21245,33
3783,-24744,-2407,24,-12162,-28307,-21224,33
3771,-24734,-2401,24,-12145,-28309,-21256,34
3757,-24736,-2448,25,-12159,-28315,-21235,34
3708,-24742,-2488,24,-12137,-28316,-21175,33
3676,-24766,-2598,25,-11731,-28379,-20503,32
3604,-24790,-2723,24,-9744,-28610,-18436,33
3606,-24774,-2792,24,-6374,-28526,-14742,34
3829,-24756,-2734,25,-2836,-27985,-9792,34
4324,-25077,-2485,25,15889,-21614,8045,33
4418,-24519,-2335,23,10994,-23920,695,34
4259,-24951,-2584,25,11386,-22704,5011,35
4364,-24555,-2344,24,9978,-24123,867,32
4217,-24875,-2509,27,11547,-23518,2268,33
4380,-24830,-2437,24,11975,-23289,2887,31
4318,-24578,-2449,23,11947,-23315,2911,33
4328,-24840,-2441,26,11945,-23277,2907,32
4336,-24818,-2455,26,11947,-23311,2896,33
4330,-24836,-2425,25,11957,-23297,2934,33
4332,-24826,-2438,23,11977,-23299,2927,35
4336,-24818,-2439,24,11961,-23297,2943,33
4328,-24832,-2452,24,11982,-23295,2950,33
4322,-24850,-2440,24,11986,-23282,2940,34
4326,-25082,-2431,26,11969,-23275,2935,34
4326,-25070,-2436,24,11961,-23277,2927,33
4322,-24826,-2428,25,11963,-23535,2936,34
4320,-24840,-2422,24,11971,-23255,2951,32
4320,-24848,-2448,24,11973,-23291,2945,33
4303,-24834,-2439,23,11984,-23255,2925,34
4326,-24836,-2455,24,11988,-23285,2937,33
4318,-24818,-2440,23,11969,-23277,2957,32
4318,-24828,-2447,23,11992,-23279,2945,33
4328,-24600,-2449,24,11998,-23278,2943,34
4324,-24850,-2458,25,11971,-23262,2923,35
4332,-24830,-2450,24,11990,-23256,2917,33
4332,-24846,-2469,24,11988,-23258,2934,34
4322,-24840,-2461,24,11984,-23262,2941,32
4325,-24828,-2458,24,11981,-23271,2950,34
4323,-24832,-2462,25,11998,-23259,2938,32
4323,-24828,-2473,25,11984,-23244,2948,34
4321,-24818,-2462,23,11990,-23249,2939,32
4342,-24826,-2432,24,11992,-23273,2939,35
4318,-24826,-2457,24,11980,-23255,2962,33
4330,-24808,-2463,23,11981,-23256,2960,34
4334,-24826,-2464,23,11994,-23245,2940,34
4344,-24814,-2450,24,11994,-23275,2939,33
4322,-24826,-2452,24,12006,-23250,2971,35
4336,-24810,-2462,25,12016,-23250,2978,34
4325,-24828,-2462,24,11988,-23241,2963,33
4324,-24832,-2443,24,11992,-23247,2958,33
4344,-24830,-2436,24,11992,-23249,2950,32
4329,-25072,-2469,25,11990,-23245,2969,34
4334,-24826,-2452,25,11994,-23243,2947,31
4320,-24824,-2452,25,11986,-23220,2954,32
4338,-24812,-2424,24,11998,-23251,2952,34
4326,-24824,-2442,22,11984,-23218,2949,34
4330,-24814,-2471,25,11998,-23236,2956,35
4316,-24818,-2439,25,11998,-23220,2959,32
4338,-24826,-2461,24,12000,-23240,2967,34
4316,-24588,-2434,25,12000,-23232,2967,34
4333,-24834,-2453,24,11994,-23241,2965,34
4347,-24818,-2472,26,12008,-23210,2970,33
4332,-24857,-2440,24,12008,-23220,2946,33
4335,-24808,-2461,24,12002,-23234,2968,35
4347,-24844,-2431,24,12006,-23240,2964,34
4331,-24832,-2448,25,11982,-23222,2964,34
4330,-24840,-2442,27,12002,-23246,2964,34
4323,-24828,-2465,25,12028,-23220,2956,33
4335,-24824,-2441,25,12004,-23228,2956,33
4341,-24826,-2435,23,11996,-23226,2945,34
4339,-24828,-2441,24,12008,-23228,2968,33
4325,-24832,-2449,24,11998,-23226,2941,33
4331,-24820,-2446,21,12010,-23222,2949,32
4333,-24814,-2432,25,12014,-23244,2957,34
4315,-24838,-2462,24,11994,-23224,2969,32
4333,-24824,-2436,24,11986,-23232,2965,33
4329,-24806,-2430,24,12000,-23210,2963,32
4332,-24857,-2441,25,12002,-23244,2967,36
4344,-24818,-2437,24,12010,-23210,2958,34
4333,-24830,-2460,23,12006,-23228,2959,32
4329,-24820,-2444,23,12002,-23230,2980,34
4331,-24816,-2446,24,12006,-23234,2968,34
4320,-24796,-2443,23,11994,-23214,2958,34
4314,-24818,-2439,23,12006,-23239,2960,33
4331,-24820,-2448,23,12002,-23220,2955,34
4343,-24822,-2461,25,12008,-23218,2970,32
4341,-24790,-2443,22,12010,-23241,2960,34
4347,-24814,-2447,23,11990,-23232,2939,33
4335,-24830,-2462,26,12008,-23224,2968,35
4335,-24830,-2454,23,12002,-23208,2973,32
4333,-24842,-2432,24,12000,-23248,2955,34
4325,-24810,-2452,23,12008,-23245,2975,33
4331,-24832,-2450,25,11990,-23229,2949,32
4343,-24818,-2450,23,12002,-23233,2952,32
4337,-24826,-2427,23,12004,-23236,2950,32
4602,-24852,-2433,25,12008,-23241,2956,34
4343,-24842,-2440,25,11990,-23220,2969,32
4343,-24822,-2444,24,12002,-23220,2962,34
4339,-24812,-2461,24,12012,-23236,2974,34
4341,-24838,-2454,24,11990,-23236,2968,33
4330,-24822,-2475,26,11994,-23232,2980,34
4341,-24830,-2451,25,12014,-23230,2955,34
4336,-24846,-2473,22,12004,-23220,2964,33
4328,-24800,-2465,24,12012,-23224,2962,32
4332,-24824,-2469,25,11998,-23224,2984,32
4334,-24814,-2458,24,12002,-23214,2970,34
4338,-24828,-2463,24,12014,-23232,2963,34
4344,-24816,-2447,24,11998,-23240,2960,35
4338,-24830,-2449,23,12016,-23245,2969,33
4322,-24824,-2461,25,12006,-23228,2971,33
4330,-24818,-2463,23,12002,-23239,2982,34
4338,-24826,-2465,24,12014,-23210,2970,33
4330,-24822,-2458,25,12006,-23238,2966,34
4342,-24820,-2454,24,12016,-23237,2983,33
4326,-24826,-2477,25,11998,-23224,2961,34
4332,-24834,-2454,24,12004,-23214,2974,33
4337,-24816,-2468,24,12014,-23218,2973,34
4341,-24828,-2468,26,12012,-23216,2991,33
4345,-24810,-2438,23,12008,-23230,2974,33
4339,-24828,-2447,23,12010,-23239,2971,32
4339,-24822,-2431,24,11990,-23209,2975,35
4343,-24834,-2459,24,12018,-23244,2969,34
4349,-24836,-2482,25,12024,-23250,2954,36
4339,-24842,-2473,24,12004,-23207,2973,31
4333,-24822,-2456,23,12004,-23232,2970,33
4337,-24578,-2460,25,12020,-23245,2961,33
4347,-24830,-2450,23,12012,-23226,2973,32
4339,-24818,-2453,24,12022,-23224,2967,33
4339,-24824,-2467,25,12012,-23220,2977,34
4333,-24830,-2449,23,12006,-23224,2988,34
4333,-24844,-2461,24,12000,-23206,2956,33
4337,-24854,-2461,23,12020,-23230,2974,34
4594,-24842,-2455,25,11996,-23208,2973,33
4343,-24828,-2460,24,12018,-23238,2977,35
4335,-24848,-2454,25,11994,-23228,2981,34
4339,-25072,-2448,25,12026,-23231,2981,32
4329,-24816,-2443,24,12008,-23220,2984,36
4328,-24832,-2451,26,12028,-23232,2956,34
4351,-24830,-2470,25,12020,-23230,2989,33
4337,-24828,-2462,24,12022,-23210,2952,33
4337,-24830,-2449,23,12016,-23222,2966,33
4328,-24814,-2478,24,12030,-23236,2971,34
4344,-24836,-2459,25,12002,-23224,2977,32
4320,-24830,-2455,24,12016,-23236,2971,33
4348,-24842,-2459,26,12012,-23228,2975,32
4324,-24852,-2459,25,12016,-23234,2958,33
4321,-24824,-2441,23,12018,-23232,2965,34
4317,-24838,-2455,24,12010,-23210,2954,33
4337,-24840,-2439,24,12008,-23201,2977,31
4335,-24806,-2422,22,12028,-23238,2954,33
4355,-24824,-2426,24,12006,-23236,2978,34
4339,-24820,-2444,24,12014,-23228,2983,35
4349,-24844,-2452,23,12022,-23218,2973,33
4344,-24850,-2439,25,12014,-23222,2953,34
4335,-24830,-2447,24,12018,-23216,2963,32
4333,-24822,-2449,23,12002,-23222,2983,33
4328,-24816,-2429,25,12018,-23236,2965,33
4343,-24854,-2451,24,12000,-23224,2958,34
4345,-24822,-2447,24,12000,-23214,2960,34
4348,-24834,-2442,26,12026,-23243,2974,34
4331,-24816,-2454,24,12018,-23228,2968,33
4340,-24820,-2461,23,12004,-23216,2982,33
4350,-24820,-2472,25,11998,-23218,2950,34
4600,-24824,-2467,26,12016,-23240,2963,35
4332,-24820,-2463,25,12024,-23234,2963,36
4356,-24818,-2451,26,12018,-23224,2978,34
4341,-24820,-2452,24,12016,-23208,2986,32
4343,-24810,-2427,23,12006,-23228,2960,34
4351,-24846,-2447,24,12008,-23206,2962,33
4341,-24824,-2457,24,12006,-23214,2968,32
4341,-24812,-2450,25,12012,-23208,2960,33
4341,-24820,-2477,23,12006,-23212,2967,34
4329,-24588,-2457,24,12012,-23212,2993,32
4345,-24822,-2450,23,12010,-23190,2964,33
4345,-24836,-2456,24,11998,-23220,2973,33
4345,-24828,-2460,24,12020,-23220,2975,32
4347,-24832,-2474,24,12010,-23196,2970,33
4341,-24822,-2477,25,12014,-23200,2973,33
4345,-24824,-2448,22,11998,-23222,2979,33
4341,-24820,-2455,24,11998,-23234,2970,34
4358,-24822,-2472,26,12006,-23212,2969,34
4345,-24824,-2483,23,12012,-23238,2967,36
4352,-24826,-2459,22,12020,-23221,2970,32
4342,-24836,-2463,24,12012,-23216,2949,35
4342,-24836,-2475,25,12012,-23234,2955,34
4334,-24832,-2469,24,12012,-23226,2960,34
4326,-24828,-2457,25,12002,-23248,2972,34
4351,-24834,-2454,23,12004,-23216,2969,33
4343,-24830,-2439,24,12012,-23232,2963,33
4599,-24826,-2448,25,12014,-23234,2971,35
4349,-24844,-2455,25,12008,-23202,2965,34
4333,-24818,-2464,25,12012,-23216,2952,34
4333,-24582,-2459,22,12008,-23224,2963,34
4354,-24832,-2455,25,12012,-23208,2946,33
4341,-24836,-2448,24,11996,-23220,2946,33
4328,-24826,-2469,25,12014,-23219,2959,34
4342,-24826,-2468,24,12000,-23240,2950,33
4346,-24830,-2459,24,12012,-23192,2960,33
4598,-24820,-2449,23,12016,-23213,2949,33
4340,-24826,-2458,25,12006,-23224,2994,33
4330,-24804,-2457,21,12012,-23198,2972,33
4354,-24820,-2467,25,12006,-23230,2956,34
4350,-24832,-2482,24,12000,-23216,2950,34
4348,-24812,-2472,24,12004,-23236,2988,34
4346,-24818,-2466,23,12016,-23218,2978,34
4354,-24818,-2479,25,12012,-23206,2953,34
4360,-24806,-2448,24,12006,-23226,2983,33
4354,-24812,-2457,23,12000,-23217,2970,31
4364,-24810,-2463,23,12000,-23206,2953,32
4364,-24820,-2446,24,12004,-23210,2952,33
4356,-24816,-2458,25,11994,-23218,2973,33
4347,-24806,-2465,23,12004,-23222,2958,34
4351,-24808,-2475,24,11992,-23229,2958,31
4346,-24832,-2461,23,12008,-23226,2937,34
4358,-24826,-2449,26,12002,-23215,2960,31
4358,-24812,-2467,24,12014,-23202,2982,32
4361,-24827,-2464,26,11994,-23202,2971,33
4348,-24830,-2448,26,12016,-23224,2964,36
4605,-24816,-2469,25,11992,-23217,2965,33
4359,-24812,-2468,25,11980,-23190,2977,33
4353,-24828,-2458,24,11994,-23221,2973,33
4350,-24816,-2459,23,11998,-23224,2973,33
4354,-24814,-2467,24,12000,-23221,2962,31
4348,-24830,-2472,24,11998,-23217,2955,32
4354,-24820,-2486,25,12000,-23240,2951,34
4356,-24824,-2451,25,11988,-23198,2966,32
4346,-24828,-2482,24,12010,-23220,2969,32
4602,-24816,-2443,25,12004,-23192,2964,33
4100,-24812,-2465,25,12014,-23225,2956,33
4362,-24810,-2476,26,11992,-23220,2988,35
4360,-24822,-2480,24,11992,-23236,2970,35
4353,-24833,-2458,27,12000,-23208,2971,33
4353,-24816,-2454,23,12000,-23204,2975,33
4339,-24808,-2467,23,11992,-23204,2973,32
4338,-24818,-2490,27,11996,-23209,2955,33
4357,-24828,-2473,24,12002,-23214,2963,33
4363,-24804,-2463,24,12006,-23204,2971,34
4098,-24806,-2484,22,12004,-23202,2951,33
4360,-24818,-2473,23,12012,-23260,2964,34
4346,-24824,-2452,24,12006,-23215,2982,33
4350,-24808,-2469,26,12012,-23234,2962,34
4354,-24840,-2469,25,11996,-23198,2977,34
4353,-24810,-2459,25,12006,-23224,2977,34
4341,-24812,-2457,25,12018,-23228,2983,36
4351,-24804,-2452,21,12006,-23228,2969,34
4364,-24804,-2460,24,12010,-23220,2977,35
4350,-24818,-2428,24,12004,-23204,2954,34
4358,-24828,-2434,24,11988,-23217,2972,33
4350,-24818,-2465,26,12022,-23237,2965,34
4364,-24816,-2451,25,12004,-23206,2979,33
4346,-24814,-2469,23,12012,-23230,2978,34
4346,-24828,-2445,24,12016,-23196,2972,35
4342,-24806,-2437,23,12010,-23219,2987,33
4362,-24816,-2452,23,12002,-23204,2987,34
4350,-24824,-2474,24,12006,-23226,3002,36
4361,-24804,-2433,25,12006,-23220,2967,33
4355,-24820,-2467,23,11990,-23222,2968,33
4359,-24824,-2469,25,12006,-23216,2980,32
4347,-24834,-2456,25,12006,-23204,2970,33
4343,-24830,-2464,23,12002,-23220,2957,32
4351,-24822,-2466,25,11994,-23228,2984,34
4358,-24812,-2462,23,12020,-23230,2948,34
4378,-24832,-2480,24,12006,-23208,2968,32
4361,-24840,-2469,24,11998,-23214,2980,33
4357,-24836,-2464,23,12000,-23242,2975,35
4363,-25088,-2469,24,11990,-23206,2977,32
4329,-24820,-2452,23,12012,-23212,2974,33
4359,-24818,-2476,24,12010,-23218,2961,33
4353,-24826,-2469,24,12004,-23211,2967,31
4348,-24820,-2458,25,12024,-23222,2985,34
4335,-24814,-2451,25,12014,-23238,2970,35
4345,-24826,-2461,24,12024,-23212,2960,34
4335,-24820,-2449,24,12000,-23221,2973,33
4344,-24808,-2441,24,12004,-23208,2983,33
4345,-24792,-2447,24,12002,-23228,2973,34
4363,-24822,-2449,24,12006,-23224,2976,35
4347,-24812,-2448,24,12004,-23202,2978,34
4356,-24818,-2451,26,12008,-23224,2962,33
4361,-24820,-2457,22,11998,-23214,2988,34
4349,-24810,-2462,24,12012,-23217,2998,32
4364,-24810,-2447,23,12008,-23224,2980,33
4361,-24812,-2435,24,12010,-23215,2979,32
4099,-24822,-2465,24,12000,-23222,2979,34
4356,-24830,-2463,25,11998,-23206,2958,33
4346,-24802,-2459,25,12008,-23220,2969,34
4355,-24578,-2461,24,12010,-23216,2981,35
4360,-24830,-2437,21,12024,-23224,2974,33
4331,-24822,-2479,24,12014,-23210,2952,33
4337,-24822,-2480,24,12030,-23216,2967,35
4345,-24808,-2462,25,12008,-23235,2963,33
4347,-24826,-2466,24,12014,-23219,2963,32
4345,-24822,-2461,24,11998,-23220,2956,34
4341,-24832,-2462,25,12002,-23216,2974,34
4353,-24814,-2469,25,12004,-23202,2969,33
4353,-24802,-2468,25,12010,-23239,2952,35
4348,-24828,-2460,26,12030,-23234,2950,36
4343,-24812,-2451,23,12024,-23212,2973,34
4350,-24806,-2450,23,12012,-23240,2941,34
4339,-24806,-2454,21,12032,-23250,2955,36
4356,-24822,-2448,22,12006,-23228,2965,32
4332,-24818,-2470,26,12004,-23220,2985,33
4361,-24826,-2451,24,12028,-23208,2982,35
4351,-24814,-2446,25,12000,-23218,2970,33
4361,-24804,-2453,24,12000,-23205,2976,31
4354,-24802,-2444,21,12024,-23220,2962,36
4355,-24810,-2450,23,12014,-23241,2966,33
4365,-24824,-2454,23,12018,-23216,2970,34
4347,-24824,-2431,24,12002,-23232,2979,32
4345,-24820,-2452,23,12014,-23210,2974,32
4342,-24838,-2460,25,12006,-23220,2974,35
4343,-24810,-2440,25,12020,-23230,2977,33
4339,-24818,-2465,24,12010,-23214,2972,33
4355,-24818,-2450,25,12020,-23216,2971,33
4343,-24582,-2446,24,11776,-23194,2959,34
4431,-24774,-2348,24,11547,-23401,2381,34
4469,-24768,-2311,24,11161,-23526,2079,32
4528,-24694,-2274,24,10930,-23651,1769,33
4568,-24505,-2257,22,10304,-23997,881,33
4563,-23922,-2465,25,7457,-25060,-2525,33
4099,-23922,-2648,24,4137,-26183,-5433,34
3939,-24005,-3087,24,1031,-27147,-9204,34
3230,-24168,-3733,25,-4927,-28105,-15252,33
2289,-24429,-4390,26,-11645,-28538,-21188,34
3328,-24816,-2728,25,-12425,-28333,-21518,31
3876,-24692,-2384,25,-12441,-27829,-21545,31
3875,-24665,-2377,25,-12443,-28304,-21587,33
3874,-24686,-2372,25,-12439,-28272,-21565,34
3891,-24663,-2381,23,-12423,-28079,-21574,32
3889,-24665,-2376,24,-12445,-28093,-21572,32
3901,-24675,-2378,23,-12441,-28274,-21576,34
3899,-24673,-2393,23,-12443,-28274,-21546,32
3897,-24682,-2376,24,-12445,-28276,-21576,34
3905,-24655,-2372,24,-12435,-28076,-21586,33
3905,-24680,-2389,24,-12423,-28233,-21553,35
3887,-24673,-2364,24,-12435,-28078,-21592,35
3900,-24651,-2397,22,-12427,-28276,-21580,33
3888,-24680,-2383,24,-12433,-28266,-21572,34
3885,-24678,-2376,24,-12439,-27889,-21596,34
3897,-24680,-2377,25,-12433,-28101,-21563,35
3883,-24680,-2389,23,-12431,-27864,-21572,33
3875,-24678,-2375,24,-12425,-27892,-21562,33
3882,-24674,-2364,26,-12443,-28243,-21585,34
3883,-24690,-2383,23,-12429,-28248,-21555,32
3887,-24669,-2373,25,-12441,-28276,-21587,33
3904,-24696,-2370,25,-12435,-28260,-21563,32
3878,-24647,-2390,23,-12429,-27754,-21588,33
3870,-24670,-2408,26,-12421,-27870,-21578,33
3866,-24677,-2414,23,-12421,-28245,-21580,35
3862,-24696,-2439,24,-12407,-27800,-21572,34
3852,-24694,-2441,26,-12431,-28255,-21558,32
3846,-24694,-2433,25,-12443,-28074,-21568,33
3826,-24689,-2450,23,-12445,-28044,-21548,33
3838,-24677,-2456,22,-12431,-28268,-21575,32
3836,-24697,-2475,24,-12433,-28065,-21594,33
3830,-24681,-2479,24,-12441,-28278,-21587,33
3819,-24716,-2477,25,-12433,-28055,-21576,34
3799,-24698,-2483,24,-12425,-28264,-21575,34
3801,-24702,-2512,26,-12421,-28260,-21578,33
3790,-24681,-2494,24,-12425,-27872,-21588,34
3786,-24703,-2491,23,-12423,-28254,-21585,34
3809,-24710,-2521,27,-12425,-28057,-21590,32
3781,-24730,-2516,26,-12431,-28252,-21564,33
3778,-24716,-2547,24,-12429,-28244,-21543,32
3782,-24703,-2515,23,-12427,-28250,-21539,32
3775,-24732,-2528,24,-12443,-28256,-21530,33
3765,-24702,-2520,24,-12441,-28078,-21580,35
3778,-24708,-2512,25,-12417,-28270,-21547,33
3774,-24706,-2533,24,-12443,-28079,-21565,33
3775,-24740,-2522,25,-12443,-28280,-21566,34
3789,-24712,-2508,24,-12437,-28059,-21573,33
3777,-24728,-2512,24,-12429,-28253,-21558,33
3795,-24699,-2495,22,-12431,-28063,-21551,34
3773,-24697,-2516,23,-12425,-28071,-21546,32
3777,-24732,-2518,25,-12431,-27870,-21565,32
3793,-24720,-2517,24,-12439,-28079,-21593,33
3787,-24714,-2486,25,-12419,-27846,-21572,33
3767,-24696,-2505,25,-12445,-28282,-21557,33
3787,-24726,-2504,24,-12433,-28270,-21568,35
3785,-24714,-2511,24,-12441,-28065,-21560,33
3785,-24724,-2523,24,-12421,-28276,-21566,33
3809,-24720,-2506,24,-12419,-27789,-21583,32
3818,-24698,-2490,25,-12423,-28071,-21600,32
3809,-24714,-2485,23,-12429,-28264,-21581,32
3807,-24712,-2485,24,-12431,-28080,-21557,35
3809,-24718,-2474,24,-12421,-28065,-21557,35
3809,-24714,-2486,24,-12419,-28056,-21575,32
3803,-24694,-2498,24,-12437,-28052,-21594,32
3801,-24708,-2487,24,-12433,-28271,-21575,33
3800,-24714,-2466,25,-12423,-27881,-21567,32
3805,-24714,-2470,26,-12429,-28267,-21579,33
3789,-24720,-2455,26,-12451,-28302,-21587,36
3803,-24710,-2487,24,-12425,-28247,-21601,31
3819,-24736,-2460,23,-12425,-28078,-21568,34
3823,-24720,-2474,25,-12411,-28266,-21582,32
3825,-24734,-2474,26,-12435,-28268,-21576,32
3815,-24716,-2441,26,-12429,-28282,-21585,33
3812,-24691,-2476,23,-12435,-28260,-21593,33
3814,-24697,-2469,22,-12431,-28012,-21599,33
3823,-24694,-2453,24,-12433,-28075,-21574,34
3822,-24697,-2472,22,-12431,-28259,-21562,31
3822,-24697,-2471,23,-12441,-28258,-21578,34
3805,-24706,-2473,24,-12435,-28067,-21568,33
3819,-24694,-2473,23,-12433,-28085,-21595,34
3817,-24718,-2484,25,-12437,-28246,-21559,32
3823,-24702,-2473,23,-12433,-28260,-21569,33
3834,-24712,-2460,25,-12433,-28261,-21564,32
3810,-24706,-2465,24,-12431,-28076,-21577,35
3802,-24685,-2476,24,-12415,-28066,-21587,33
3835,-24698,-2471,25,-12435,-28265,-21579,34
3826,-24706,-2470,23,-12439,-28267,-21573,34
3828,-24728,-2472,24,-12421,-28279,-21568,33
3821,-24716,-2446,26,-12421,-28275,-21577,36
3830,-24720,-2456,25,-12425,-28281,-21580,34
3816,-24713,-2459,22,-12437,-28261,-21572,32
